order_item_id,order_id,product_sku,quantity,unit_price,created_at
1191,397,SKU-00000037,1,50.57,2026-08-01T06:37:00+00:00
1192,398,SKU-00000003,1,165.48,2026-08-01T06:38:00+00:00
1193,399,SKU-00000024,1,225.58,2026-08-01T06:39:00+00:00
1194,399,SKU-00000025,5,65.77,2026-08-01T06:39:00+00:00
1195,399,SKU-00000010,4,66.39,2026-08-01T06:39:00+00:00
1196,399,SKU-00000012,2,399.52,2026-08-01T06:39:00+00:00
1197,400,SKU-00000047,5,179.95,2026-08-01T06:40:00+00:00
1198,400,SKU-00000021,3,281.95,2026-08-01T06:40:00+00:00
1199,400,SKU-00000018,1,187.30,2026-08-01T06:40:00+00:00
1200,400,SKU-00000005,5,72.16,2026-08-01T06:40:00+00:00
1201,401,SKU-00000015,1,464.61,2026-08-01T06:41:00+00:00
1202,401,SKU-00000034,4,416.97,2026-08-01T06:41:00+00:00
1203,402,SKU-00000050,1,421.12,2026-08-01T06:42:00+00:00
1204,402,SKU-00000020,5,109.62,2026-08-01T06:42:00+00:00
1205,402,SKU-00000021,4,281.95,2026-08-01T06:42:00+00:00
1206,403,SKU-00000019,3,9.24,2026-08-01T06:43:00+00:00
1207,403,SKU-00000037,5,50.57,2026-08-01T06:43:00+00:00
1208,404,SKU-00000038,2,438.35,2026-08-01T06:44:00+00:00
1209,404,SKU-00000032,5,253.06,2026-08-01T06:44:00+00:00
1210,404,SKU-00000050,2,421.12,2026-08-01T06:44:00+00:00
1211,405,SKU-00000002,1,490.97,2026-08-01T06:45:00+00:00
1212,405,SKU-00000015,3,464.61,2026-08-01T06:45:00+00:00
1213,405,SKU-00000035,1,241.99,2026-08-01T06:45:00+00:00
1214,405,SKU-00000023,4,146.09,2026-08-01T06:45:00+00:00
1215,406,SKU-00000014,5,474.24,2026-08-01T06:46:00+00:00
1216,407,SKU-00000004,1,96.43,2026-08-01T06:47:00+00:00
1217,407,SKU-00000010,1,66.39,2026-08-01T06:47:00+00:00
1218,407,SKU-00000046,2,142.29,2026-08-01T06:47:00+00:00
1219,407,SKU-00000018,5,187.30,2026-08-01T06:47:00+00:00
1220,408,SKU-00000048,5,452.95,2026-08-01T06:48:00+00:00
1221,408,SKU-00000006,2,490.39,2026-08-01T06:48:00+00:00
1222,408,SKU-00000038,4,438.35,2026-08-01T06:48:00+00:00
1223,408,SKU-00000007,1,362.40,2026-08-01T06:48:00+00:00
1224,409,SKU-00000028,2,178.34,2026-08-01T06:49:00+00:00
1225,410,SKU-00000021,3,281.95,2026-08-01T06:50:00+00:00
1226,410,SKU-00000026,3,68.37,2026-08-01T06:50:00+00:00
1227,410,SKU-00000045,4,247.59,2026-08-01T06:50:00+00:00
1228,411,SKU-00000013,2,372.80,2026-08-01T06:51:00+00:00
1229,412,SKU-00000010,1,66.39,2026-08-01T06:52:00+00:00
1230,413,SKU-00000021,3,281.95,2026-08-01T06:53:00+00:00
1231,413,SKU-00000027,2,230.40,2026-08-01T06:53:00+00:00
1232,413,SKU-00000008,4,391.97,2026-08-01T06:53:00+00:00
1233,413,SKU-00000035,3,241.99,2026-08-01T06:53:00+00:00
1234,414,SKU-00000006,2,490.39,2026-08-01T06:54:00+00:00
1235,415,SKU-00000003,2,165.48,2026-08-01T06:55:00+00:00
1236,415,SKU-00000014,3,474.24,2026-08-01T06:55:00+00:00
1237,415,SKU-00000021,4,281.95,2026-08-01T06:55:00+00:00
1238,415,SKU-00000010,5,66.39,2026-08-01T06:55:00+00:00
1239,415,SKU-00000006,1,490.39,2026-08-01T06:55:00+00:00
1240,416,SKU-00000012,4,399.52,2026-08-01T06:56:00+00:00
1241,416,SKU-00000002,5,490.97,2026-08-01T06:56:00+00:00
1242,416,SKU-00000026,5,68.37,2026-08-01T06:56:00+00:00
1243,417,SKU-00000007,1,362.40,2026-08-01T06:57:00+00:00
1244,417,SKU-00000009,2,25.81,2026-08-01T06:57:00+00:00
1245,417,SKU-00000008,2,391.97,2026-08-01T06:57:00+00:00
1246,417,SKU-00000001,2,77.95,2026-08-01T06:57:00+00:00
1247,418,SKU-00000038,5,438.35,2026-08-01T06:58:00+00:00
1248,419,SKU-00000005,2,72.16,2026-08-01T06:59:00+00:00
1249,420,SKU-00000006,1,490.39,2026-08-01T07:00:00+00:00
1250,420,SKU-00000022,1,187.09,2026-08-01T07:00:00+00:00
1251,421,SKU-00000037,4,50.57,2026-08-01T07:01:00+00:00
1252,421,SKU-00000028,4,178.34,2026-08-01T07:01:00+00:00
1253,422,SKU-00000012,3,399.52,2026-08-01T07:02:00+00:00
1254,422,SKU-00000023,4,146.09,2026-08-01T07:02:00+00:00
1255,422,SKU-00000014,2,474.24,2026-08-01T07:02:00+00:00
1256,422,SKU-00000018,1,187.30,2026-08-01T07:02:00+00:00
1257,423,SKU-00000016,5,279.92,2026-08-01T07:03:00+00:00
1258,423,SKU-00000042,4,187.16,2026-08-01T07:03:00+00:00
1259,423,SKU-00000019,1,9.24,2026-08-01T07:03:00+00:00
1260,423,SKU-00000032,1,253.06,2026-08-01T07:03:00+00:00
1261,423,SKU-00000027,3,230.40,2026-08-01T07:03:00+00:00
1262,424,SKU-00000013,5,372.80,2026-08-01T07:04:00+00:00
1263,424,SKU-00000042,1,187.16,2026-08-01T07:04:00+00:00
1264,424,SKU-00000034,4,416.97,2026-08-01T07:04:00+00:00
1265,424,SKU-00000016,3,279.92,2026-08-01T07:04:00+00:00
1266,425,SKU-00000023,4,146.09,2026-08-01T07:05:00+00:00
1267,425,SKU-00000037,3,50.57,2026-08-01T07:05:00+00:00
1268,425,SKU-00000033,2,366.77,2026-08-01T07:05:00+00:00
1269,425,SKU-00000021,1,281.95,2026-08-01T07:05:00+00:00
1270,426,SKU-00000002,3,490.97,2026-08-01T07:06:00+00:00
1271,426,SKU-00000050,1,421.12,2026-08-01T07:06:00+00:00
1272,427,SKU-00000050,2,421.12,2026-08-01T07:07:00+00:00
1273,427,SKU-00000038,1,438.35,2026-08-01T07:07:00+00:00
1274,427,SKU-00000015,2,464.61,2026-08-01T07:07:00+00:00
1275,428,SKU-00000035,2,241.99,2026-08-01T07:08:00+00:00
1276,428,SKU-00000048,5,452.95,2026-08-01T07:08:00+00:00
1277,428,SKU-00000004,4,96.43,2026-08-01T07:08:00+00:00
1278,429,SKU-00000016,3,279.92,2026-08-01T07:09:00+00:00
1279,429,SKU-00000038,3,438.35,2026-08-01T07:09:00+00:00
1280,430,SKU-00000037,4,50.57,2026-08-01T07:10:00+00:00
1281,430,SKU-00000010,5,66.39,2026-08-01T07:10:00+00:00
1282,430,SKU-00000013,3,372.80,2026-08-01T07:10:00+00:00
1283,431,SKU-00000006,1,490.39,2026-08-01T07:11:00+00:00
1284,432,SKU-00000002,4,490.97,2026-08-01T07:12:00+00:00
1285,432,SKU-00000034,1,416.97,2026-08-01T07:12:00+00:00
1286,433,SKU-00000009,2,25.81,2026-08-01T07:13:00+00:00
1287,433,SKU-00000022,3,187.09,2026-08-01T07:13:00+00:00
1288,434,SKU-00000038,2,438.35,2026-08-01T07:14:00+00:00
1289,434,SKU-00000046,1,142.29,2026-08-01T07:14:00+00:00
1290,435,SKU-00000024,4,225.58,2026-08-01T07:15:00+00:00
1291,436,SKU-00000020,2,109.62,2026-08-01T07:16:00+00:00
1292,436,SKU-00000021,4,281.95,2026-08-01T07:16:00+00:00
1293,436,SKU-00000009,4,25.81,2026-08-01T07:16:00+00:00
1294,437,SKU-00000046,5,142.29,2026-08-01T07:17:00+00:00
1295,437,SKU-00000036,3,131.00,2026-08-01T07:17:00+00:00
1296,438,SKU-00000025,3,65.77,2026-08-01T07:18:00+00:00
1297,438,SKU-00000020,2,109.62,2026-08-01T07:18:00+00:00
1298,439,SKU-00000026,5,68.37,2026-08-01T07:19:00+00:00
1299,439,SKU-00000050,3,421.12,2026-08-01T07:19:00+00:00
1300,439,SKU-00000037,5,50.57,2026-08-01T07:19:00+00:00
1301,439,SKU-00000003,2,165.48,2026-08-01T07:19:00+00:00
1302,439,SKU-00000012,5,399.52,2026-08-01T07:19:00+00:00
1303,440,SKU-00000022,1,187.09,2026-08-01T07:20:00+00:00
1304,440,SKU-00000048,2,452.95,2026-08-01T07:20:00+00:00
1305,441,SKU-00000041,3,71.18,2026-08-01T07:21:00+00:00
1306,441,SKU-00000006,4,490.39,2026-08-01T07:21:00+00:00
1307,442,SKU-00000016,1,279.92,2026-08-01T07:22:00+00:00
1308,442,SKU-00000045,3,247.59,2026-08-01T07:22:00+00:00
1309,443,SKU-00000004,4,96.43,2026-08-01T07:23:00+00:00
1310,444,SKU-00000027,4,230.40,2026-08-01T07:24:00+00:00
1311,444,SKU-00000032,3,253.06,2026-08-01T07:24:00+00:00
1312,445,SKU-00000031,5,86.79,2026-08-01T07:25:00+00:00
1313,446,SKU-00000029,1,33.46,2026-08-01T07:26:00+00:00
1314,446,SKU-00000005,3,72.16,2026-08-01T07:26:00+00:00
1315,447,SKU-00000007,2,362.40,2026-08-01T07:27:00+00:00
1316,447,SKU-00000005,4,72.16,2026-08-01T07:27:00+00:00
1317,447,SKU-00000022,2,187.09,2026-08-01T07:27:00+00:00
1318,448,SKU-00000006,1,490.39,2026-08-01T07:28:00+00:00
1319,448,SKU-00000022,4,187.09,2026-08-01T07:28:00+00:00
1320,448,SKU-00000039,2,194.64,2026-08-01T07:28:00+00:00
1321,448,SKU-00000040,5,157.55,2026-08-01T07:28:00+00:00
1322,448,SKU-00000031,4,86.79,2026-08-01T07:28:00+00:00
1323,449,SKU-00000022,2,187.09,2026-08-01T07:29:00+00:00
1324,450,SKU-00000047,3,179.95,2026-08-01T07:30:00+00:00
1325,450,SKU-00000035,2,241.99,2026-08-01T07:30:00+00:00
1326,450,SKU-00000017,1,299.38,2026-08-01T07:30:00+00:00
1327,450,SKU-00000043,1,421.59,2026-08-01T07:30:00+00:00
1328,450,SKU-00000019,4,9.24,2026-08-01T07:30:00+00:00
1329,451,SKU-00000010,4,66.39,2026-08-01T07:31:00+00:00
1330,451,SKU-00000004,1,96.43,2026-08-01T07:31:00+00:00
1331,451,SKU-00000024,3,225.58,2026-08-01T07:31:00+00:00
1332,451,SKU-00000001,5,77.95,2026-08-01T07:31:00+00:00
1333,452,SKU-00000002,2,490.97,2026-08-01T07:32:00+00:00
1334,453,SKU-00000031,1,86.79,2026-08-01T07:33:00+00:00
1335,454,SKU-00000032,5,253.06,2026-08-01T07:34:00+00:00
1336,454,SKU-00000043,4,421.59,2026-08-01T07:34:00+00:00
1337,454,SKU-00000017,2,299.38,2026-08-01T07:34:00+00:00
1338,454,SKU-00000006,3,490.39,2026-08-01T07:34:00+00:00
1339,455,SKU-00000029,3,33.46,2026-08-01T07:35:00+00:00
1340,455,SKU-00000003,4,165.48,2026-08-01T07:35:00+00:00
1341,456,SKU-00000018,1,187.30,2026-08-01T07:36:00+00:00
1342,456,SKU-00000037,2,50.57,2026-08-01T07:36:00+00:00
1343,457,SKU-00000043,3,421.59,2026-08-01T07:37:00+00:00
1344,458,SKU-00000015,4,464.61,2026-08-01T07:38:00+00:00
1345,458,SKU-00000036,5,131.00,2026-08-01T07:38:00+00:00
1346,458,SKU-00000004,4,96.43,2026-08-01T07:38:00+00:00
1347,458,SKU-00000025,5,65.77,2026-08-01T07:38:00+00:00
1348,458,SKU-00000034,2,416.97,2026-08-01T07:38:00+00:00
1349,459,SKU-00000026,1,68.37,2026-08-01T07:39:00+00:00
1350,460,SKU-00000037,4,50.57,2026-08-01T07:40:00+00:00
1351,460,SKU-00000044,2,244.08,2026-08-01T07:40:00+00:00
1352,460,SKU-00000040,2,157.55,2026-08-01T07:40:00+00:00
1353,460,SKU-00000010,2,66.39,2026-08-01T07:40:00+00:00
1354,460,SKU-00000008,2,391.97,2026-08-01T07:40:00+00:00
1355,461,SKU-00000006,2,490.39,2026-08-01T07:41:00+00:00
1356,461,SKU-00000044,5,244.08,2026-08-01T07:41:00+00:00
1357,461,SKU-00000028,3,178.34,2026-08-01T07:41:00+00:00
1358,461,SKU-00000013,3,372.80,2026-08-01T07:41:00+00:00
1359,462,SKU-00000025,5,65.77,2026-08-01T07:42:00+00:00
1360,463,SKU-00000018,1,187.30,2026-08-01T07:43:00+00:00
1361,463,SKU-00000034,5,416.97,2026-08-01T07:43:00+00:00
1362,463,SKU-00000030,5,306.07,2026-08-01T07:43:00+00:00
1363,464,SKU-00000027,2,230.40,2026-08-01T07:44:00+00:00
1364,465,SKU-00000038,1,438.35,2026-08-01T07:45:00+00:00
1365,465,SKU-00000049,3,51.78,2026-08-01T07:45:00+00:00
1366,465,SKU-00000007,5,362.40,2026-08-01T07:45:00+00:00
1367,465,SKU-00000037,3,50.57,2026-08-01T07:45:00+00:00
1368,465,SKU-00000050,4,421.12,2026-08-01T07:45:00+00:00
1369,466,SKU-00000037,2,50.57,2026-08-01T07:46:00+00:00
1370,466,SKU-00000039,3,194.64,2026-08-01T07:46:00+00:00
1371,466,SKU-00000031,4,86.79,2026-08-01T07:46:00+00:00
1372,466,SKU-00000003,2,165.48,2026-08-01T07:46:00+00:00
1373,467,SKU-00000003,2,165.48,2026-08-01T07:47:00+00:00
1374,467,SKU-00000026,1,68.37,2026-08-01T07:47:00+00:00
1375,467,SKU-00000022,4,187.09,2026-08-01T07:47:00+00:00
1376,467,SKU-00000045,3,247.59,2026-08-01T07:47:00+00:00
1377,468,SKU-00000020,1,109.62,2026-08-01T07:48:00+00:00
1378,468,SKU-00000018,2,187.30,2026-08-01T07:48:00+00:00
1379,468,SKU-00000032,2,253.06,2026-08-01T07:48:00+00:00
1380,469,SKU-00000018,5,187.30,2026-08-01T07:49:00+00:00
1381,469,SKU-00000047,1,179.95,2026-08-01T07:49:00+00:00
1382,469,SKU-00000027,2,230.40,2026-08-01T07:49:00+00:00
1383,470,SKU-00000048,3,452.95,2026-08-01T07:50:00+00:00
1384,470,SKU-00000032,1,253.06,2026-08-01T07:50:00+00:00
1385,470,SKU-00000049,5,51.78,2026-08-01T07:50:00+00:00
1386,470,SKU-00000034,2,416.97,2026-08-01T07:50:00+00:00
1387,471,SKU-00000026,1,68.37,2026-08-01T07:51:00+00:00
1388,471,SKU-00000009,2,25.81,2026-08-01T07:51:00+00:00
1389,471,SKU-00000050,2,421.12,2026-08-01T07:51:00+00:00
1390,471,SKU-00000034,2,416.97,2026-08-01T07:51:00+00:00
1391,471,SKU-00000037,1,50.57,2026-08-01T07:51:00+00:00
1392,472,SKU-00000004,3,96.43,2026-08-01T07:52:00+00:00
1393,472,SKU-00000024,3,225.58,2026-08-01T07:52:00+00:00
1394,472,SKU-00000046,4,142.29,2026-08-01T07:52:00+00:00
1395,472,SKU-00000013,5,372.80,2026-08-01T07:52:00+00:00
1396,473,SKU-00000016,3,279.92,2026-08-01T07:53:00+00:00
1397,474,SKU-00000012,3,399.52,2026-08-01T07:54:00+00:00
1398,474,SKU-00000031,3,86.79,2026-08-01T07:54:00+00:00
1399,474,SKU-00000038,2,438.35,2026-08-01T07:54:00+00:00
1400,474,SKU-00000036,3,131.00,2026-08-01T07:54:00+00:00
1401,475,SKU-00000002,2,490.97,2026-08-01T07:55:00+00:00
1402,475,SKU-00000025,5,65.77,2026-08-01T07:55:00+00:00
1403,475,SKU-00000004,2,96.43,2026-08-01T07:55:00+00:00
1404,476,SKU-00000018,4,187.30,2026-08-01T07:56:00+00:00
1405,476,SKU-00000042,5,187.16,2026-08-01T07:56:00+00:00
1406,477,SKU-00000009,1,25.81,2026-08-01T07:57:00+00:00
1407,477,SKU-00000042,2,187.16,2026-08-01T07:57:00+00:00
1408,477,SKU-00000012,3,399.52,2026-08-01T07:57:00+00:00
1409,477,SKU-00000039,5,194.64,2026-08-01T07:57:00+00:00
1410,478,SKU-00000025,2,65.77,2026-08-01T07:58:00+00:00
1411,478,SKU-00000023,4,146.09,2026-08-01T07:58:00+00:00
1412,478,SKU-00000030,3,306.07,2026-08-01T07:58:00+00:00
1413,478,SKU-00000017,5,299.38,2026-08-01T07:58:00+00:00
1414,479,SKU-00000007,5,362.40,2026-08-01T07:59:00+00:00
1415,479,SKU-00000001,5,77.95,2026-08-01T07:59:00+00:00
1416,479,SKU-00000033,5,366.77,2026-08-01T07:59:00+00:00
1417,479,SKU-00000043,3,421.59,2026-08-01T07:59:00+00:00
1418,479,SKU-00000024,3,225.58,2026-08-01T07:59:00+00:00
1419,480,SKU-00000005,3,72.16,2026-08-01T08:00:00+00:00
1420,480,SKU-00000022,3,187.09,2026-08-01T08:00:00+00:00
1421,480,SKU-00000018,3,187.30,2026-08-01T08:00:00+00:00
1422,480,SKU-00000041,3,71.18,2026-08-01T08:00:00+00:00
1423,481,SKU-00000049,3,51.78,2026-08-01T08:01:00+00:00
1424,481,SKU-00000016,2,279.92,2026-08-01T08:01:00+00:00
1425,481,SKU-00000004,1,96.43,2026-08-01T08:01:00+00:00
1426,481,SKU-00000039,4,194.64,2026-08-01T08:01:00+00:00
1427,481,SKU-00000026,3,68.37,2026-08-01T08:01:00+00:00
1428,482,SKU-00000025,5,65.77,2026-08-01T08:02:00+00:00
1429,482,SKU-00000048,2,452.95,2026-08-01T08:02:00+00:00
1430,482,SKU-00000003,3,165.48,2026-08-01T08:02:00+00:00
1431,482,SKU-00000038,2,438.35,2026-08-01T08:02:00+00:00
1432,483,SKU-00000043,2,421.59,2026-08-01T08:03:00+00:00
1433,483,SKU-00000023,5,146.09,2026-08-01T08:03:00+00:00
1434,483,SKU-00000033,2,366.77,2026-08-01T08:03:00+00:00
1435,483,SKU-00000020,3,109.62,2026-08-01T08:03:00+00:00
1436,484,SKU-00000048,5,452.95,2026-08-01T08:04:00+00:00
1437,484,SKU-00000017,2,299.38,2026-08-01T08:04:00+00:00
1438,485,SKU-00000015,3,464.61,2026-08-01T08:05:00+00:00
1439,486,SKU-00000022,3,187.09,2026-08-01T08:06:00+00:00
1440,486,SKU-00000024,4,225.58,2026-08-01T08:06:00+00:00
1441,486,SKU-00000017,1,299.38,2026-08-01T08:06:00+00:00
1442,486,SKU-00000038,4,438.35,2026-08-01T08:06:00+00:00
1443,487,SKU-00000040,1,157.55,2026-08-01T08:07:00+00:00
1444,487,SKU-00000005,4,72.16,2026-08-01T08:07:00+00:00
1445,487,SKU-00000031,5,86.79,2026-08-01T08:07:00+00:00
1446,487,SKU-00000013,3,372.80,2026-08-01T08:07:00+00:00
1447,487,SKU-00000033,4,366.77,2026-08-01T08:07:00+00:00
1448,488,SKU-00000013,4,372.80,2026-08-01T08:08:00+00:00
1449,488,SKU-00000022,5,187.09,2026-08-01T08:08:00+00:00
1450,489,SKU-00000046,1,142.29,2026-08-01T08:09:00+00:00
1451,489,SKU-00000012,4,399.52,2026-08-01T08:09:00+00:00
1452,489,SKU-00000050,3,421.12,2026-08-01T08:09:00+00:00
1453,490,SKU-00000041,4,71.18,2026-08-01T08:10:00+00:00
1454,490,SKU-00000004,3,96.43,2026-08-01T08:10:00+00:00
1455,490,SKU-00000001,2,77.95,2026-08-01T08:10:00+00:00
1456,491,SKU-00000049,2,51.78,2026-08-01T08:11:00+00:00
1457,491,SKU-00000011,5,157.46,2026-08-01T08:11:00+00:00
1458,491,SKU-00000032,4,253.06,2026-08-01T08:11:00+00:00
1459,491,SKU-00000050,4,421.12,2026-08-01T08:11:00+00:00
1460,491,SKU-00000006,4,490.39,2026-08-01T08:11:00+00:00
1461,492,SKU-00000001,3,77.95,2026-08-01T08:12:00+00:00
1462,492,SKU-00000003,1,165.48,2026-08-01T08:12:00+00:00
1463,492,SKU-00000035,3,241.99,2026-08-01T08:12:00+00:00
1464,492,SKU-00000013,5,372.80,2026-08-01T08:12:00+00:00
1465,493,SKU-00000041,2,71.18,2026-08-01T08:13:00+00:00
1466,494,SKU-00000009,5,25.81,2026-08-01T08:14:00+00:00
1467,494,SKU-00000007,5,362.40,2026-08-01T08:14:00+00:00
1468,494,SKU-00000025,3,65.77,2026-08-01T08:14:00+00:00
1469,495,SKU-00000020,3,109.62,2026-08-01T08:15:00+00:00
1470,496,SKU-00000034,3,416.97,2026-08-01T08:16:00+00:00
1471,496,SKU-00000022,4,187.09,2026-08-01T08:16:00+00:00
1472,496,SKU-00000028,3,178.34,2026-08-01T08:16:00+00:00
1473,496,SKU-00000044,2,244.08,2026-08-01T08:16:00+00:00
1474,496,SKU-00000009,2,25.81,2026-08-01T08:16:00+00:00
1475,497,SKU-00000015,2,464.61,2026-08-01T08:17:00+00:00
1476,497,SKU-00000047,2,179.95,2026-08-01T08:17:00+00:00
1477,498,SKU-00000033,1,366.77,2026-08-01T08:18:00+00:00
1478,498,SKU-00000011,4,157.46,2026-08-01T08:18:00+00:00
1479,498,SKU-00000008,3,391.97,2026-08-01T08:18:00+00:00
1480,498,SKU-00000024,5,225.58,2026-08-01T08:18:00+00:00
1481,498,SKU-00000046,5,142.29,2026-08-01T08:18:00+00:00
1482,499,SKU-00000043,1,421.59,2026-08-01T08:19:00+00:00
1483,500,SKU-00000045,1,247.59,2026-08-01T08:20:00+00:00
